CampaignID,GoalAmount,RaisedAmount,DurationDays,NumBackers,Category,LaunchMonth,Country,Currency,OwnerExperience,VideoIncluded,SocialMediaPresence,NumUpdates,IsSuccessful
CID_05439,60062,54110.24221,82,695,Art,August,Canada,AUD,16,Yes,73340,2,0
CID_05440,18087,23781.95576,32,890,Music,February,UK,GBP,10,No,30621,6,1
CID_05441,16230,17809.45464,19,1050,Games,November,Australia,GBP,17,No,82700,11,1
CID_05442,20947,18936.69342,82,840,Film,March,USA,CAD,7,Yes,28389,40,0
CID_05443,67248,87650.24238,49,1238,Technology,July,USA,CAD,11,No,18868,33,1
CID_05444,68084,101152.8542,20,1262,Games,August,Australia,USD,3,Yes,82483,7,1
CID_05445,41935,21338.40842,69,263,Music,June,Canada,USD,8,No,14059,22,0
CID_05446,77932,89790.47619,78,1324,Music,February,UK,CAD,11,Yes,85813,36,1
CID_05447,52857,29614.24119,27,131,Technology,September,USA,EUR,16,No,37165,42,0
CID_05448,8869,8607.030958,64,124,Art,June,Australia,EUR,19,Yes,61056,18,0
CID_05449,83279,111058.7852,69,214,Music,July,USA,CAD,13,Yes,90714,45,1
CID_05450,39003,30947.85212,68,877,Film,March,Australia,CAD,6,Yes,34101,35,0
CID_05451,64155,80683.65603,37,160,Art,April,UK,USD,9,Yes,43696,36,1
CID_05452,5372,5685.956322,36,245,Art,May,Canada,EUR,5,No,90672,17,1
CID_05453,70918,53617.24666,16,849,Games,June,USA,AUD,15,Yes,62658,37,0
CID_05454,15652,12530.83763,64,1811,Games,October,USA,GBP,17,Yes,17904,40,0
CID_05455,25157,13813.42341,45,1417,Technology,February,USA,GBP,7,Yes,82107,18,0
CID_05456,47126,41120.0683,31,46,Technology,December,Australia,GBP,4,No,33062,26,0
CID_05457,84646,105618.9803,80,205,Games,May,USA,AUD,5,Yes,91817,47,1
CID_05458,63184,65409.7506,16,1211,Technology,January,Australia,EUR,7,Yes,2791,29,1
CID_05459,68885,66164.14405,21,438,Technology,June,USA,EUR,8,Yes,13975,0,0
CID_05460,84989,57153.67392,81,169,Music,November,Germany,GBP,18,Yes,36105,28,0
CID_05461,69728,73275.834,48,1779,Art,September,Germany,CAD,14,Yes,44862,16,1
CID_05462,49530,42484.53303,78,655,Technology,August,USA,AUD,0,Yes,40470,38,0
CID_05463,23641,11974.87335,64,1386,Film,November,UK,AUD,19,Yes,35495,35,0
CID_05464,81748,117194.6042,69,1075,Technology,March,Germany,AUD,8,No,77704,25,1
CID_05465,87832,125054.6137,42,331,Film,December,Canada,AUD,14,No,89127,38,1
CID_05466,72934,79208.21989,75,1091,Art,February,Australia,USD,4,No,91854,48,1
CID_05467,38353,28229.5886,86,1215,Art,February,UK,EUR,1,Yes,88153,23,0
CID_05468,4418,5061.331673,65,240,Technology,November,UK,AUD,16,No,45593,15,1
CID_05469,4957,3047.313324,31,865,Film,September,Australia,GBP,3,Yes,86609,37,0
CID_05470,82599,61131.76272,64,1222,Technology,June,Australia,EUR,13,Yes,24099,33,0
CID_05471,82587,83749.48676,24,387,Games,December,Germany,CAD,15,Yes,94901,25,1
CID_05472,19528,28230.43565,51,700,Film,November,UK,EUR,10,Yes,4988,43,1
CID_05473,1576,1809.959087,77,625,Art,June,Canada,GBP,4,Yes,91091,26,1
CID_05474,67027,37167.20729,36,808,Games,April,UK,GBP,11,No,62121,37,0
CID_05475,70234,92483.97985,87,931,Music,June,USA,EUR,5,No,41187,2,1
CID_05476,24505,29199.79614,45,121,Music,September,Germany,AUD,15,No,16655,48,1
CID_05477,59780,56648.61361,47,1704,Games,November,USA,CAD,14,Yes,87522,4,0
CID_05478,5680,3589.996942,54,1420,Technology,December,Canada,USD,4,Yes,34101,28,0
CID_05479,79612,58456.00317,21,365,Film,May,Australia,GBP,6,No,75495,48,0
CID_05480,50384,60644.41423,69,410,Technology,November,USA,EUR,15,Yes,86637,33,1
CID_05481,91872,111926.9637,71,332,Film,August,Australia,USD,18,Yes,95636,31,1
CID_05482,1187,1531.662095,31,130,Art,April,Australia,AUD,2,No,67752,4,1
CID_05483,82475,71625.06451,39,424,Technology,June,Canada,GBP,18,Yes,86018,16,0
CID_05484,49070,25463.11081,17,1104,Technology,May,Germany,GBP,18,Yes,84043,43,0
CID_05485,34861,44842.62266,34,1277,Music,November,USA,CAD,17,Yes,36610,37,1
CID_05486,39332,35964.02522,71,1001,Film,October,Canada,EUR,10,Yes,71042,46,0
CID_05487,57605,73523.50009,29,91,Games,August,Australia,AUD,5,No,96211,26,1
CID_05488,98271,60247.49803,50,1709,Technology,August,USA,CAD,4,No,17911,7,0
CID_05489,75936,73369.25733,86,1023,Film,January,Australia,CAD,3,No,37700,11,0
CID_05490,17592,21232.75436,69,766,Games,November,Germany,CAD,18,Yes,16925,17,1
CID_05491,18492,9683.934936,22,83,Games,February,USA,GBP,9,Yes,22863,7,0
CID_05492,92897,51284.04993,25,501,Games,June,Germany,USD,0,No,37677,49,0
CID_05493,80314,116980.212,65,1100,Film,July,USA,GBP,3,No,63415,26,1
CID_05494,3668,3854.95043,36,655,Film,March,UK,EUR,19,Yes,45029,41,1
CID_05495,63020,63777.86067,18,534,Technology,September,Germany,AUD,9,Yes,33566,5,1
CID_05496,11774,17315.26344,30,373,Technology,September,Canada,EUR,19,No,25490,25,1
CID_05497,65340,95515.30003,16,1955,Film,June,USA,GBP,2,Yes,41270,1,1
CID_05498,21297,20039.69463,24,726,Games,July,Germany,GBP,7,Yes,85205,26,0
CID_05499,98379,145119.4605,69,1632,Music,December,USA,GBP,17,No,25254,14,1
CID_05500,32572,18036.76545,48,676,Technology,February,USA,CAD,10,No,61396,27,0
CID_05501,30286,35490.82368,21,202,Art,February,UK,CAD,2,Yes,26017,32,1
CID_05502,1178,673.7154936,44,1009,Film,March,USA,GBP,5,No,96931,12,0
CID_05503,67163,63267.12387,27,111,Music,January,UK,AUD,11,No,7729,1,0
CID_05504,97413,113896.5945,50,715,Art,November,USA,EUR,7,No,47241,13,1
CID_05505,36340,41497.73681,72,1741,Games,November,Australia,GBP,19,Yes,15608,40,1
CID_05506,14283,15386.50797,40,1179,Games,April,Germany,GBP,7,No,60838,26,1
CID_05507,79507,108755.2732,61,1648,Games,August,UK,EUR,13,Yes,59725,19,1
CID_05508,59998,80153.95055,51,743,Games,February,Australia,CAD,2,No,14320,22,1
CID_05509,21409,17934.9732,29,485,Music,October,Australia,AUD,8,No,18745,29,0
CID_05510,40742,38527.46276,24,1774,Technology,December,Germany,GBP,10,No,67353,20,0
CID_05511,74809,97791.70079,53,807,Film,March,USA,GBP,15,No,72573,1,1
CID_05512,8995,11888.98602,17,514,Technology,January,Australia,CAD,1,No,70237,48,1
CID_05513,90546,103671.0152,76,1158,Art,December,UK,EUR,4,Yes,4852,39,1
CID_05514,83608,77887.98494,38,246,Art,April,UK,AUD,13,Yes,1992,28,0
CID_05515,67666,87907.0991,89,878,Music,December,Australia,USD,2,No,83492,41,1
CID_05516,21697,11206.24326,29,1157,Technology,February,Australia,AUD,12,No,29374,16,0
CID_05517,47785,42580.92418,27,1708,Art,August,Germany,USD,15,No,74404,19,0
CID_05518,95827,89906.00131,87,1664,Music,December,USA,USD,12,Yes,74335,24,0
CID_05519,67624,93702.40973,48,890,Games,April,UK,EUR,1,Yes,82574,41,1
CID_05520,63022,71993.39066,68,473,Film,April,Germany,GBP,11,No,16120,18,1
CID_05521,1658,2436.182116,57,51,Technology,December,UK,GBP,12,No,8135,1,1
CID_05522,11920,11509.83913,19,505,Music,June,Germany,GBP,18,No,94146,22,0
CID_05523,70715,43788.41272,84,1436,Technology,March,USA,EUR,0,Yes,72077,2,0
CID_05524,7843,10225.93636,71,1191,Technology,September,Canada,USD,4,Yes,92059,7,1
CID_05525,28618,40751.9283,55,1721,Technology,January,USA,AUD,10,No,53783,42,1
CID_05526,7909,5027.732603,54,124,Technology,July,Australia,GBP,13,Yes,36655,2,0
CID_05527,52071,68352.30279,20,1859,Games,April,UK,AUD,19,Yes,77943,20,1
CID_05528,90331,122567.045,70,1682,Music,November,UK,GBP,14,Yes,1957,30,1
CID_05529,67081,78347.07906,42,382,Technology,August,Australia,AUD,1,No,75778,10,1
CID_05530,41505,22403.60091,19,1578,Art,January,Australia,USD,1,No,30404,14,0
CID_05531,76739,45332.28909,88,1702,Music,May,UK,USD,16,No,69000,9,0
CID_05532,70371,71588.15016,53,1738,Film,June,Canada,AUD,6,No,82022,6,1
CID_05533,7609,6565.333668,60,246,Music,February,UK,CAD,1,Yes,550,25,0
CID_05534,27329,14628.02714,25,133,Music,May,Australia,USD,6,Yes,59137,11,0
CID_05535,50158,35551.36205,67,408,Art,August,Australia,GBP,17,No,23051,42,0
CID_05536,39910,33454.10483,52,1988,Art,August,Canada,USD,12,Yes,71792,33,0
CID_05537,32811,28136.69914,84,143,Technology,June,Australia,USD,12,Yes,19560,21,0
CID_05538,46183,58125.81181,40,439,Film,April,Australia,GBP,10,No,72222,39,1
CID_05539,87322,69692.92706,24,577,Film,April,USA,AUD,19,No,16123,21,0
CID_05540,11608,6413.129325,62,1558,Games,September,USA,USD,8,Yes,37839,22,0
CID_05541,21420,26631.01559,88,912,Music,December,Australia,CAD,5,Yes,39992,4,1
CID_05542,78685,46943.80161,65,1694,Technology,May,Canada,EUR,10,Yes,9551,34,0
CID_05543,51110,65472.85983,43,489,Film,October,Canada,CAD,4,Yes,13745,28,1
CID_05544,47456,40031.48943,49,1542,Art,February,Germany,EUR,10,Yes,6466,41,0
CID_05545,30808,19481.66567,25,774,Games,August,Australia,AUD,4,Yes,70480,48,0
CID_05546,83562,56907.50739,63,655,Technology,April,Australia,CAD,3,Yes,35141,30,0
CID_05547,29231,38816.96442,33,127,Art,February,USA,EUR,5,No,65442,31,1
CID_05548,9575,6803.808816,88,1812,Games,December,Germany,CAD,16,Yes,4581,39,0
CID_05549,47037,36095.65366,79,1356,Music,December,Canada,CAD,8,Yes,57871,18,0
CID_05550,19352,18101.87053,36,631,Art,January,Australia,CAD,1,Yes,56123,39,0
CID_05551,18824,18974.7155,69,1114,Film,December,USA,USD,16,Yes,29925,29,1
CID_05552,85085,52934.56152,83,619,Games,February,Canada,GBP,9,Yes,60569,24,0
CID_05553,80859,88103.38051,69,121,Film,November,Germany,AUD,6,No,75555,34,1
CID_05554,74300,45805.66623,69,398,Technology,March,UK,CAD,6,No,84859,27,0
CID_05555,71712,36905.26463,15,903,Games,April,Canada,CAD,9,No,50437,1,0
CID_05556,57276,48897.66941,69,369,Art,September,Canada,GBP,7,No,71481,14,0
CID_05557,73673,94775.49795,55,241,Film,December,USA,CAD,5,No,41022,5,1
CID_05558,62621,43127.0518,44,355,Music,March,Australia,AUD,16,No,56236,20,0
CID_05559,83642,77978.82832,41,1796,Technology,September,UK,AUD,6,No,29479,15,0
CID_05560,63467,88163.59113,73,337,Film,August,USA,USD,11,No,70405,2,1
CID_05561,98461,70766.52623,44,1482,Games,October,USA,AUD,12,No,44610,17,0
CID_05562,41894,55215.70724,82,1515,Technology,September,UK,CAD,10,No,65140,21,1
CID_05563,18522,13092.98793,33,578,Art,December,Australia,CAD,9,No,49630,25,0
CID_05564,39655,37300.15936,55,188,Film,September,Canada,AUD,3,No,29120,17,0
CID_05565,24941,23682.24401,25,483,Music,October,Canada,CAD,0,Yes,34042,35,0
CID_05566,96780,64400.02539,65,1425,Film,May,Germany,AUD,12,No,11559,23,0
CID_05567,98932,58218.59527,71,1714,Games,December,Germany,EUR,14,Yes,56886,3,0
CID_05568,91119,54571.7654,63,1019,Film,June,Canada,GBP,0,Yes,95892,47,0
CID_05569,34418,17711.69972,56,781,Games,August,UK,EUR,16,Yes,96057,1,0
CID_05570,33428,40325.40745,86,1235,Film,May,Germany,EUR,12,Yes,28075,11,1
CID_05571,57974,72983.13574,28,111,Music,February,UK,EUR,3,Yes,99733,33,1
CID_05572,49672,26246.31667,70,729,Music,December,Australia,EUR,5,No,43660,14,0
CID_05573,40432,39675.24746,38,1198,Technology,June,USA,GBP,5,Yes,23277,42,0
CID_05574,89131,68341.5611,58,1591,Music,February,UK,GBP,13,Yes,80210,28,0
CID_05575,48299,50319.11814,52,1133,Technology,September,USA,GBP,7,No,14376,31,1
CID_05576,46453,53034.86996,72,685,Art,November,Germany,CAD,19,Yes,20693,22,1
CID_05577,42660,26664.79119,74,579,Music,November,Germany,AUD,19,No,64999,39,0
CID_05578,9763,8703.880609,53,290,Art,December,Canada,GBP,18,No,59554,9,0
CID_05579,37184,42420.46046,65,1538,Music,October,Australia,USD,12,No,2351,43,1
CID_05580,22263,17415.55622,58,934,Music,November,Australia,AUD,7,Yes,58413,43,0
CID_05581,35352,45262.50277,52,1526,Film,October,UK,GBP,16,No,46027,20,1
CID_05582,90606,133378.5054,49,1994,Technology,January,USA,AUD,17,No,68972,19,1
CID_05583,85958,113521.5772,28,1777,Art,April,USA,USD,13,No,380,24,1
CID_05584,80176,89611.88113,40,1414,Music,October,USA,AUD,13,Yes,66665,5,1
CID_05585,46756,45296.57854,25,1428,Art,May,Canada,EUR,8,No,88111,21,0
CID_05586,98064,121702.2349,40,25,Art,May,Canada,CAD,19,Yes,10582,30,1
CID_05587,64133,88941.606,73,1312,Games,June,Germany,AUD,3,Yes,58783,2,1
CID_05588,80119,93210.46928,38,583,Games,August,Germany,USD,12,No,53195,1,1
CID_05589,85385,116617.0873,82,1404,Art,March,UK,EUR,10,No,4049,39,1
CID_05590,19548,26366.16852,75,809,Art,May,UK,AUD,5,No,11309,21,1
CID_05591,54820,72472.00424,74,1798,Technology,November,USA,AUD,5,Yes,43296,10,1
CID_05592,24742,32845.22489,27,345,Art,June,UK,AUD,8,No,65723,36,1
CID_05593,67374,39792.9649,22,170,Art,January,Germany,CAD,16,Yes,88846,3,0
CID_05594,76694,48489.73447,23,1717,Technology,November,Australia,USD,4,Yes,76661,22,0
CID_05595,38753,30158.44487,71,1943,Art,June,Germany,EUR,4,No,79498,44,0
CID_05596,55827,39872.46923,33,1208,Technology,December,Germany,AUD,16,No,8886,48,0
CID_05597,34509,50221.71375,29,54,Film,April,USA,EUR,7,Yes,42231,5,1
CID_05598,9171,9433.606937,69,652,Art,July,UK,GBP,16,No,94845,7,1
CID_05599,79770,48988.91563,78,769,Games,February,USA,AUD,17,No,94356,32,0
CID_05600,30688,43917.14855,24,766,Music,April,UK,EUR,13,No,13654,27,1
CID_05601,71320,59881.94288,62,760,Art,February,UK,GBP,19,No,44439,18,0
CID_05602,7233,10091.44606,40,401,Music,May,UK,AUD,13,No,94614,47,1
CID_05603,65087,53717.88646,55,1522,Games,February,Canada,CAD,19,Yes,12152,43,0
CID_05604,46412,63742.32548,36,1184,Music,February,Germany,USD,1,Yes,21368,16,1
CID_05605,30374,39242.14895,71,276,Film,September,Canada,AUD,12,No,80092,43,1
CID_05606,69855,49748.50292,21,178,Film,December,UK,GBP,4,Yes,90638,31,0
CID_05607,13686,17233.23914,22,1917,Technology,December,Australia,EUR,12,No,67950,34,1
CID_05608,66086,54523.01379,16,324,Film,November,Australia,EUR,4,No,35746,43,0
CID_05609,59065,88309.18506,49,522,Technology,October,Australia,USD,4,Yes,85756,0,1
CID_05610,6829,5431.867686,74,1590,Film,October,Australia,GBP,6,Yes,93141,28,0
CID_05611,78851,60565.14223,28,1181,Music,September,UK,CAD,18,Yes,23165,35,0
CID_05612,44564,30032.41826,22,1360,Art,November,Canada,EUR,6,No,8704,25,0
CID_05613,26138,17699.5349,16,1767,Technology,June,Australia,GBP,19,Yes,55331,35,0
CID_05614,61078,86624.82567,71,970,Film,April,UK,USD,0,Yes,76071,39,1
CID_05615,32981,28894.7272,76,1215,Games,October,Canada,CAD,11,No,98414,45,0
CID_05616,70202,81610.47534,77,307,Film,May,USA,GBP,1,Yes,82016,43,1
CID_05617,5613,6231.405567,60,531,Games,October,Germany,CAD,8,No,30894,44,1
CID_05618,70479,73160.2218,50,1808,Technology,October,Germany,EUR,3,No,29871,13,1
CID_05619,20400,15660.66903,75,851,Music,September,UK,USD,10,No,96732,33,0
CID_05620,31791,26835.4369,84,139,Film,June,UK,AUD,5,Yes,90910,39,0
CID_05621,73614,52319.3034,41,944,Film,August,Canada,EUR,2,No,57772,27,0
CID_05622,93658,98651.09508,25,645,Film,November,Canada,AUD,18,No,48707,13,1
CID_05623,62974,60017.33752,28,335,Technology,April,UK,CAD,1,No,41971,24,0
CID_05624,55742,52839.79529,76,984,Games,September,Germany,GBP,18,No,83214,11,0
CID_05625,82174,92109.86439,74,1631,Film,August,Germany,EUR,0,No,17574,31,1
CID_05626,36001,39750.74677,36,104,Music,September,UK,AUD,5,Yes,88526,8,1
CID_05627,11084,11506.27539,55,1534,Music,February,Canada,CAD,0,Yes,99997,43,1
CID_05628,78768,72447.39042,68,327,Technology,October,USA,GBP,10,No,16313,37,0
CID_05629,42220,36126.49611,73,1653,Music,September,USA,GBP,8,Yes,2073,25,0
CID_05630,18676,16522.01838,59,562,Games,May,Australia,AUD,3,No,71001,29,0
CID_05631,9138,10533.1535,64,1279,Film,December,Germany,AUD,17,No,37189,8,1
CID_05632,5958,6111.2486,80,612,Film,December,UK,AUD,4,Yes,53452,5,1
CID_05633,55090,28189.49433,80,1010,Music,May,UK,CAD,19,Yes,14243,5,0
CID_05634,69831,63370.05587,51,1853,Film,December,Australia,GBP,15,No,69986,10,0
CID_05635,58300,74069.54322,58,1926,Games,November,USA,EUR,16,No,75090,44,1
CID_05636,78543,102972.0949,50,1061,Film,November,UK,USD,16,Yes,7369,35,1
CID_05637,49181,25989.29832,45,1258,Music,August,USA,USD,15,Yes,23066,47,0
CID_05638,86713,122091.0922,35,15,Music,January,Canada,GBP,11,No,57775,44,1
CID_05639,57093,30957.83532,60,1807,Music,July,Australia,CAD,4,Yes,96928,48,0
CID_05640,71584,85569.8423,71,178,Technology,June,Australia,EUR,2,No,53123,28,1
CID_05641,58497,55640.86423,26,52,Music,November,Australia,USD,7,No,6242,30,0
CID_05642,36259,36897.55601,49,183,Games,August,Australia,AUD,16,Yes,15783,46,1
CID_05643,60624,53421.20347,81,1241,Technology,April,Australia,USD,7,No,45160,19,0
CID_05644,4420,4308.861485,76,769,Film,August,Germany,USD,9,Yes,29283,45,0
CID_05645,46177,44905.65293,59,1758,Film,September,USA,USD,0,No,78792,17,0
CID_05646,15207,20889.35366,45,86,Music,June,Australia,EUR,3,No,35941,32,1
CID_05647,45556,49938.67986,49,1852,Film,January,USA,USD,0,Yes,66181,43,1
CID_05648,52800,30402.49643,65,1414,Art,January,Australia,GBP,8,No,7675,47,0
CID_05649,52992,39801.63969,41,1702,Music,August,Canada,AUD,5,Yes,14814,3,0
CID_05650,96130,137922.1798,26,1862,Art,June,Australia,AUD,15,Yes,48004,14,1
CID_05651,52274,66680.87584,49,812,Art,July,Canada,EUR,4,Yes,32713,26,1
CID_05652,40912,36025.12154,47,1745,Technology,May,UK,GBP,1,No,45812,20,0
CID_05653,45281,64687.05156,43,1566,Art,April,Canada,EUR,10,Yes,64870,15,1
CID_05654,79459,66985.55298,60,1512,Music,April,Australia,CAD,13,No,12800,19,0
CID_05655,19777,12955.86739,72,392,Music,June,UK,USD,17,No,4221,41,0
CID_05656,38271,37269.19736,35,1334,Games,December,Germany,EUR,1,No,33834,20,0
CID_05657,6123,6038.862392,71,275,Games,August,Canada,AUD,16,No,93973,17,0
CID_05658,41467,47965.77551,47,1626,Film,November,USA,EUR,0,No,70732,0,1
CID_05659,45382,42506.32159,17,1829,Film,February,UK,GBP,4,No,82808,41,0
CID_05660,62582,50979.81001,65,1112,Art,October,Germany,CAD,18,Yes,14981,12,0
CID_05661,97828,128230.6469,83,431,Art,June,Canada,AUD,19,No,91767,20,1
CID_05662,83522,106422.3147,81,96,Music,June,USA,AUD,17,Yes,39288,6,1
CID_05663,25370,27413.94667,89,520,Film,February,Germany,CAD,10,No,69547,43,1
CID_05664,30432,19791.41765,73,1626,Games,April,UK,EUR,10,Yes,75455,2,0
CID_05665,47299,48357.51919,82,1987,Music,March,UK,EUR,0,Yes,33176,49,1
CID_05666,87278,101823.4446,18,1476,Film,June,USA,GBP,9,Yes,51308,3,1
CID_05667,62423,46018.66456,80,1853,Technology,October,USA,EUR,10,No,79585,36,0
CID_05668,8152,9434.201657,65,1737,Games,August,USA,CAD,17,No,81035,49,1
CID_05669,91857,129826.3663,44,938,Film,December,Germany,CAD,14,Yes,51272,17,1
CID_05670,50078,35245.88338,66,829,Film,January,Canada,GBP,15,Yes,59251,36,0
CID_05671,32833,38578.52638,61,595,Music,May,Australia,GBP,3,No,20785,24,1
CID_05672,72603,90527.47661,17,962,Technology,July,Australia,CAD,16,No,81712,46,1
CID_05673,66105,60298.86691,61,1788,Technology,September,Canada,GBP,5,Yes,32433,14,0
CID_05674,33346,23969.07966,71,1854,Technology,March,Germany,CAD,17,Yes,44787,1,0
CID_05675,32186,24772.1371,76,1857,Art,September,Germany,USD,3,Yes,45627,26,0
CID_05676,69610,41593.49281,52,767,Games,October,USA,CAD,16,No,21822,23,0
CID_05677,11099,12966.55593,70,775,Games,November,Germany,USD,17,No,38960,36,1
CID_05678,68358,89230.02441,23,1003,Film,August,Canada,EUR,4,Yes,3620,9,1
CID_05679,12752,6841.789495,40,1496,Art,February,Canada,GBP,9,No,65550,15,0
CID_05680,94779,75380.81305,83,1145,Music,August,Germany,AUD,7,No,36457,15,0
CID_05681,54895,46426.0529,86,1535,Film,September,Australia,AUD,2,No,36392,4,0
CID_05682,88320,120548.9547,66,1428,Art,November,Canada,GBP,7,Yes,96983,26,1
CID_05683,13049,12798.1523,60,69,Games,June,Germany,GBP,5,Yes,56266,12,0
CID_05684,2359,2452.368705,76,1222,Technology,March,USA,CAD,11,No,98659,36,1
CID_05685,40532,54911.99061,41,1143,Art,October,USA,EUR,4,Yes,2098,31,1
CID_05686,71718,91599.19723,42,1971,Games,July,Australia,CAD,11,Yes,58514,23,1
CID_05687,87917,103845.6635,28,1480,Art,October,Canada,EUR,4,Yes,27605,20,1
CID_05688,86149,107464.0441,19,61,Art,January,UK,EUR,7,Yes,99763,32,1
CID_05689,62538,46725.61383,30,42,Art,May,UK,AUD,11,No,24574,16,0
CID_05690,90008,120746.348,66,66,Art,August,UK,AUD,17,Yes,77766,17,1
CID_05691,41079,44759.97385,84,431,Technology,November,Australia,GBP,11,Yes,92267,15,1
CID_05692,31358,42230.6409,80,800,Art,February,Canada,EUR,15,Yes,48177,32,1
CID_05693,39148,40736.36092,57,1772,Games,December,Canada,EUR,7,No,50063,8,1
CID_05694,63083,87193.75581,45,897,Music,October,UK,AUD,3,Yes,3610,39,1
CID_05695,20486,15281.56535,55,29,Art,October,USA,AUD,4,No,57756,46,0
CID_05696,50126,69176.01901,22,1735,Music,June,Australia,EUR,16,No,68175,18,1
CID_05697,57188,65322.06498,82,504,Music,October,UK,AUD,1,No,28687,39,1
CID_05698,26596,19272.35511,53,1475,Art,April,USA,GBP,0,No,97562,43,0
CID_05699,84876,52418.32711,63,1840,Games,January,Australia,CAD,12,Yes,11111,33,0
CID_05700,50933,26665.01993,45,524,Technology,June,UK,AUD,2,No,99205,34,0
CID_05701,96045,121317.4722,71,1380,Technology,July,USA,CAD,5,Yes,7771,33,1
CID_05702,36882,50359.21166,57,878,Games,December,UK,EUR,11,No,24183,2,1
CID_05703,12297,8500.142663,77,1347,Technology,October,Germany,CAD,19,No,11050,47,0
CID_05704,50896,56385.39321,41,520,Music,December,Germany,AUD,19,Yes,88342,17,1
CID_05705,1486,975.7251651,27,1861,Games,June,Canada,GBP,11,No,27143,9,0
CID_05706,22505,12553.74991,18,1672,Games,April,USA,CAD,13,No,47089,49,0
CID_05707,5780,5283.630916,30,449,Art,April,Australia,EUR,17,No,43686,25,0
CID_05708,79670,53954.74784,16,279,Technology,January,USA,GBP,9,Yes,14558,41,0
